,post_id,date,post_text
10616,29388,2022-11-05,"Первый в Южной Африке проект возобновляемой энергетики, включающий солнечную энергию мощностью 200 МВт, будет построен в Северо-Западной провинции ЮАР.  

Инвестиции в проект составят более $200 млн."
10617,29387,2022-11-05,"Таможня Китая обновила свой список утвержденных экспортеров бразильской кукурузы.

Это может способствовать увеличению продажи бразильской кукурузы в КНР."
10618,29386,2022-11-05,"Глава МИД Индии посетит Россию 7-8 ноября.

Субраманьям Джайшанкар встретится с российским коллегой Сергеем Лавровым, вице-премьером Денисом Мантуровым и примет участие в заседании межправительственной российско-индийской комиссии по торгово-экономическому, научно-техническому и культурному сотрудничеству."
10619,29385,2022-11-05,"В деревне Маошуй строят заводы по производству розового масла, чая из роз и цветочных пирожных.

Сейчас строится комплекс зданий, где туристы смогут совершать поездку по линиям цветочной переработки, пробовать еду и напитки, приготовленные из роз.

Подробнее: https://tvbrics.com/shows/v-derevne-maoshuy-stroyat-zavod-po-proizvodstvu-rozovogo-masla-chaya-iz-roz-i-tsvetochnykh-pirozhnykh/"
10620,29384,2022-11-05,"В Москве состоялся международный форум «Россия-Африка: что дальше?»

Участники обсудили продовольственную безопасность, информационные технологии, фармацевтику и торговлю.

Подробнее: https://tvbrics.com/news/v-moskve-sostoyalsya-mezhdunarodnyy-forum-rossiya-afrika-chto-dalshe-/"
10621,29378,2022-11-04,"Си Цзиньпин встретился с премьер-министром Пакистана.

Китай и Пакистан укрепляют высококачественное сотрудничество.

Подробнее: https://tvbrics.com/news/si-tszinpin-vstretilsya-s-premer-ministrom-pakistana/"
10622,29377,2022-11-04,"В индийском университете прошла лекция TV BRICS «Особенности и индивидуальность регионов России»

Студенты университета имени Джавахарлала Неру узнали много нового о Татарстане, Калмыкии и Якутии.

Подробнее: https://tvbrics.com/news/v-indiyskom-universitete-proshla-lektsiya-tv-brics-osobennosti-i-individualnost-regionov-rossii/"
10623,29374,2022-11-04,"Парагвай увеличил экспорт обуви на бразильский рынок.

С января по сентябрь в страну поступило 965 905 пар обуви парагвайского производства.

Подробнее: https://tvbrics.com/news/paragvay-uvelichil-eksport-obuvi-na-brazilskiy-rynok/"
10624,29373,2022-11-04,"ЮАР создаст Национальное агентство по инфраструктуре водных ресурсов.

Начинаются общественные консультации по соответствующему законопроекту.

Подробнее: https://tvbrics.com/news/yuar-sozdast-natsionalnoe-agentstvo-po-infrastrukture-vodnykh-resursov/"
10625,29372,2022-11-04,"Вторая научная конференция БРИКС 2023 пройдет 13-15 февраля.

Мероприятие состоится в Индии.

📌 Подробнее - https://tvbrics.com/news/vtoraya-nauchnaya-konferentsiya-brics-2023-proydet-13-15-fevralya/"
10626,29371,2022-11-04,"TV BRICS расширяет партнерскую сеть университетов стран БРИКС.

Подписано соглашение о сотрудничестве с Марийским государственным университетом.

📌 Подробнее - https://tvbrics.com/news/tv-brics-rasshiryaet-partnerskuyu-set-universitetov-stran-briks/"
10627,29370,2022-11-03,"В Москве завершили две трети работ по возведению башни Национального космического центра.

Полностью в монолите готовы 34 этажа башни, ведется устройство стен и колонн на уровне 35 этажа."
10628,29369,2022-11-03,"В одной из школ ЮАР запустили пилотную программу использования возобновляемых источников энергии, построив там солнечную электростанцию.

Она будет производить достаточно энергии, чтобы покрыть 40% потребностей в электроэнергии.

В случае успеха пилотный проект будет распространен и на другие школы."
10629,29368,2022-11-03,"В Сан-Паулу зафиксирована самая низкая температура ноября с 1999 года.

Институт метеорологии зарегистрировал показатель в 15,4ºC.

📌 Подробнее: https://tvbrics.com/news/v-san-paulu-zafiksirovana-samaya-nizkaya-temperatura-noyabrya-s-1999-goda/"
10630,29367,2022-11-03,"Московская железная дорога вернула звание лучшей магистрали РЖД.

За 10 месяцев на МЖД перевезено почти 600 млн пассажиров и 57 млн тонн грузов."
10631,29366,2022-11-03,"Китай завершил сборку космической станции на орбите.

Экспериментальный модуль «Мэнтянь» успешно состыковался с боковым портом основного модуля «Тяньхэ».

Космонавты уже вошли в новый лабораторный модуль «Мэнтянь» орбитальной станции КНР.

В ближайшее время специалисты проведут работы по подготовке к приему космического грузовика «Тяньчжоу-5»."
10632,29365,2022-11-03,"В Индии появилась первая деревня, полностью работающая на солнечной энергии.

Население деревни составляет примерно 6500 человек, в основном — гончары, портные, фермеры и сапожники. Солнечные установки помогли им производить больше продукции."
10633,29364,2022-11-03,"В Подмосковье планируют направить на здравоохранение более 137 млрд рублей в 2023 году.

На организацию льготного лекарственного обеспечения отдельных категорий граждан предусмотрено 13,4 млрд рублей."
10634,29356,2022-11-03,"В ЮАР трудоустроят более 9 500 выпускников медицинских вузов.

Министерство здравоохранения распределило 73,96% абитуриентов в учреждения в сельских районах.

📌 Подробнее: https://tvbrics.com/news/v-yuar-trudoustroyat-bolee-9-500-vypusknikov-meditsinskikh-vuzov/"
10635,29354,2022-11-03,"Эксперты: Бразилия нарастит производство говядины на 1% в 2023 году благодаря устойчивому спросу на ключевых экспортных рынках.

Кроме того, по итогам текущего года бразильские производители нарастят выпуск свинины и мяса птицы.

Это будет обусловлено мировым спросом, поскольку страна укрепляет свои позиции в качестве ведущего мирового производителя и поставщика мяса."
10636,29353,2022-11-03,"Правительство утвердило создание особой экономической зоны (ОЭЗ) «Кузбасс» на территории Кемеровской области.

Соответствующее постановление подписал премьер-министр РФ Михаил Мишустин.

Пять предприятий уже заявили о своем намерении работать в ОЭЗ."
10637,29352,2022-11-03,"В Китае создали детализированную карту, демонстрирующую распределение геологических пород по поверхности Луны.

Ее выпустят в бумажной и цифровой версии."
10638,29351,2022-11-03,"Индия и Россия не гонятся за наибольшей прибылью в торговых отношениях.

Для обеих стран важно сохранить «дух российско-индийской дружбы, выраженной в формуле особо привилегированного стратегического партнерства».

Об этом заявила официальный представитель МИД России Мария Захарова."
10639,29350,2022-11-03,"Россия и Киргизия подписали программу экономического сотрудничества до 2026 года.

За январь-август объем взаимной торговли двух стран превысил $2 млрд."
10640,29349,2022-11-02,"В ШОС призвали страны усилить сопряжение стратегий экономического развития

Генеральный секретарь организации Чжан Мин заявил, что «необходимо ставить конкретные, предсказуемые и выполнимые цели, усиливать сопряжение стратегий экономического развития государств - членов, определять ключевые точки сотрудничества и эффективно стимулировать экономический рост»."
10641,29348,2022-11-02,"РЭЦ: российские IТ-компании представят инновационные разработки в ЮАР в ходе международной деловой миссии 9-10 ноября

Среди разработок, в частности, биометрические решения по распознаванию лиц, программное обеспечение и оборудование для видеоконференцсвязи, а также уникальные разработки для оптимизации бизнес-процессов."
10642,29347,2022-11-02,"Луис Инасиу Лула да Силва примет участие в КС-27 в Египте.

Климатический саммит ООН, COP27, пройдет с 6 по 18 ноября.

📌 Подробнее:https://tvbrics.com/news/luis-inasiu-lula-da-silva-primet-uchastie-v-ks-27-v-egipte/"
10643,29346,2022-11-02,"Минтранс: все российские авиакомпании перешли на отечественные системы бронирования

Отмечается, что обеспечены информационная безопасность и защита персональных данных пассажиров и экипажей, независимость пассажирских перевозок от иностранных систем, возможных сбоев и отключений."
10644,29345,2022-11-02,"С января по сентябрь 2022 года по всему Китаю введено в эксплуатацию более 2 300 км новых железных дорог.

1 198 км из них - это новые высокоскоростные железнодорожные линии."
10645,29344,2022-11-02,"Центробанк Индии начал пилотный проект по использованию цифровой рупии

Отмечается, что использование цифровых рупий в тестовом режиме будет происходить при расчетах по сделкам с государственными ценными бумагами на вторичном рынке.

Подробнее: https://tvbrics.com/news/rezervnyy-bank-indii-zapuskaet-pilotnyy-proekt-digital-rupee-v-optovom-segmente/"
10646,29343,2022-11-02,"Россия в октябре стала крупнейшим поставщиком нефти в Индию

В октябре Россия поставила в Индию 946 тысяч баррелей нефти в день, что является самым высоким показателем за месяц, или 22% всего импорта сырой нефти в Индию."
10647,29342,2022-11-02,"Члены парламента ЮАР повышают осведомленность жителей об одноразовом пластике.

Они помогли очистить от пластикового мусора канал в Кейптауне.

📌 Подробнее: https://tvbrics.com/news/chleny-parlamenta-yuar-povyshayut-osvedomlennost-zhiteley-ob-odnorazovom-plastike/"
10648,29341,2022-11-02,"В ходе переписи населения в Бразилии на данный момент опрошено 64% населения.

По подсчетам, это количество составило 136 миллионов человек."
10649,29340,2022-11-02,"Российская экономика начнет расти во второй половине 2023 года.

Инфляция в стране продолжает постепенно замедляться.

📌 Подробнее: https://tvbrics.com/news/rossiyskaya-ekonomika-nachnet-rasti-vo-vtoroy-polovine-2023-goda/"
10650,29329,2022-11-02,"Ученые из Китая развивают космическую селекцию.

Повышение урожайности – одна из ее главных задач.

📌 Подробнее: https://tvbrics.com/news/uchenye-iz-kitaya-razvivayut-kosmicheskuyu-selektsiyu/"
10651,29327,2022-11-02,"Моди дал старт проекту по производству транспортных самолетов в Вадодаре.

Индия обладает одним из самых быстроразвивающихся авиационных секторов в мире.

📌 Подробнее: https://tvbrics.com/news/modi-dal-start-proektu-po-proizvodstvu-transportnykh-samoletov-v-vadodare/"
10652,29325,2022-11-02,"На «Территории народного единства» стартовала Неделя индийского кино.

Зрителей ждут четыре документальных фильма о жизни индийского народа.

📌 Подробнее: https://tvbrics.com/news/na-territorii-narodnogo-edinstva-startovala-nedelya-indiyskogo-kino/"
10653,29324,2022-11-02,"На «Территории народного единства» стартовала Неделя индийского кино.

Зрителей ждут четыре документальных фильма о жизни индийского народа.

📌 Подробнее: https://tvbrics.com/news/na-territorii-narodnogo-edinstva-startovala-nedelya-indiyskogo-kino/"
10654,29323,2022-11-02,"Россия и Китай подписали меморандум о морском развитии.

Его основной целью является изучение океана."
10655,29322,2022-11-01,"Президент ЮАР Сирил Рамафоса объявил о новом обязательном процессе найма государственных служащих.

Теперь все, кто хочет получить назначение или повышение по службе, должны будут пройти обязательные курсы в Национальной школе государственного управления (NSG)."
10656,29321,2022-11-01,"Туризм и авиасообщение в Бразилии возвращаются к допандемийным показателям.

В октябре количество международных рейсов было самым высоким с начала пандемии."
10657,29320,2022-11-01,"Список прямых выплат на карты «Мир» с 1 ноября увеличится более чем на 30 видов.

Среди новых выплат появятся ежемесячные государственные, социальные, специальные стипендии, компенсация расходов на ЖКХ, финансовая поддержка безработных, компенсация расходов на газификацию жилья и многие другие."
10658,29319,2022-11-01,"Товарооборот с КНР увеличился на Дальнем Востоке в 2022 году на 26% по сравнению с прошлым годом.

В этом году он составил почти 57% от общего числа."
10659,29318,2022-11-01,"В Индии инвестировали более 8 000 крор рупий ($80 млрд) в проекты водоснабжения.

В будущем проекты помогут орошать более тысячи деревень в шести округах Северного Гуджарата."
10660,29317,2022-11-01,"Мишустин: в РФ создана комфортная среда для бизнеса.

Как отметил премьер-министр, у регионов есть много проработанных деловых предложений."
10661,29316,2022-11-01,"Родина Снегурочки, ювелирная столица России и сырный край. 

Из нового выпуска программы «Город историй» вы узнаете, когда внучка Деда Мороза поселилась в Костроме, какое на вкус костромское лосиное молоко и почему свист Петровской игрушки – к деньгам."
10662,29315,2022-11-01,"На реконструкцию стадиона Мозес Мабида в Дурбане выделено 35 миллионов рандов (около $2 млн).

Модернизация стадиона необходима для того, чтобы гарантировать возможность проведения крупных мероприятий."
10663,29314,2022-11-01,"Первичный профицит консолидированного государственного сектора в сентябре составил $2 млрд.

Об этом сообщил Центральный банк Бразилии."
10664,29313,2022-11-01,"Российские фонды получили 14 млрд рублей для грантов на развитие IT-отрасли.

Глава Минцифры РФ Максут Шадаев отметил, что на этой неделе выйдет протокол, где будет опубликован финальный список проектов."
10665,29312,2022-11-01,"Товарооборот аграрной продукции провинции Хайнань в январе - сентябре увеличился на 58,8%.

Показатель достиг значения в 10,75 млрд юаней (примерно $1,5 млрд).

Отмечается, что по динамике Хайнань оказался в лидерах среди прочих административно-территориальных единиц Китая, поставив новый исторический рекорд."
10666,29301,2022-11-01,"В Индии открыли 2 железнодорожных маршрута, обеспечивающих прямое сообщение между туристическими центрами Асарва – Удайпур и Лунидхар – Джеталсар.

Это будет полезно не только для туристов, но и поможет социально-экономическому развитию региона."
10667,29300,2022-11-01,"В Архангельске стартовал кинофестиваль «Территория народного единства»

Мероприятия будут транслироваться по всей России и за рубежом

Подробнее: https://tvbrics.com/news/v-arkhangelske-startoval-kinofestival-territoriya-narodnogo-edinstva/"
10668,29299,2022-11-01,"Какие законы вступают в силу в России в ноябре 2022 года

- С 1 ноября заработает стандарт «зеленого» строительства многоквартирных жилых домов и система добровольной сертификации по нему.

- Перерасчет пенсий (на основании данных о страховых взносах работодателей) затронет работников угольной промышленности и гражданской авиации, которые обратились с этим вопросом в - Пенсионный фонд России (ПФР) до 1 октября.

- Начиная с 1 ноября участники рынка должны представлять в систему «Честный Знак» сведения об обороте и выводе из оборота упакованной воды в случаях, когда она не продается в розницу."
10669,29297,2022-10-31,"В Китае приступили к строительству комплекса для установки самого мощного в мире импульсного магнита.

Его поле в миллионы раз превысит земное!

📌 Подробнее - в нашем видео."
10670,29296,2022-10-31,"Собянин: власти Москвы развивают на своих площадках наработки по искусственному интеллекту

Мэр Москвы отметил, что совместно с финансовыми ведомствами страны столичные власти «подвигают друг друга к тому, чтобы не создавая конкуренции, создавать синергию технологических возможностей»."
10671,29294,2022-10-31,"В августе бразильский туризм показал лучший результат за шесть лет.

Объем продаж по стране составил 17,6 миллиарда реалов ($3,3 млрд)."
10672,29293,2022-10-31,"В Китае будут стимулировать индивидуальное предпринимательство.

Соответствующее постановление вступит в силу 1 ноября.

📌 Подробнее: https://tvbrics.com/news/v-kitae-budut-stimulirovat-individualnoe-predprinimatelstvo/"
10673,29291,2022-10-31,"В Дели открыли четыре искусственных водопада.

Этот шаг направлен на развитие экологического туризма.

📌 Подробнее: https://tvbrics.com/news/v-deli-otkryli-chetyre-iskusstvennykh-vodopada/"
10674,29290,2022-10-31,"СМИ: Индия, Китай и Бразилия нарастили импорт из России.

По сравнению с показателем за предыдущие пять лет, Индия нарастила импорт на 310 %; Китай – на 64%, Бразилия – на 106%."
10675,29289,2022-10-31,"В Москве прошел международный экспортный форум «Сделано в России» – выставка новейших технологий и уникальная дискуссионная площадка для обмена мнениями.

Сюжет TV BRICS об этом мероприятии был опубликован на ведущей новостной платформе Индии ANI: https://www.aninews.in/videos/world/moscow-holds-made-in-russia-international-export-forum/"
10676,29288,2022-10-31,"На реконструкцию популярного пляжа Кейптауна выделено 2,4 млн рандов.

Территория будет улучшена за счет расширения пешеходной дорожки и мест для пикника.

📌 Подробнее: https://tvbrics.com/news/na-rekonstruktsiyu-populyarnogo-plyazha-keyptauna-vydeleno-2-4-mln-randov/"
10677,29286,2022-10-31,"Бразилия занимает пятое место в мире по количеству пользователей Сети Интернет.

Страна насчитывает 165 миллионов пользователей."
10678,29285,2022-10-31,"Более чем 440 тысяч москвичей смогли найти работу за последние годы благодаря столичной службе занятости.

Отмечается, что около 60% соискателей находят работу благодаря центру «Моя работа», при этом время поиска сокращается каждый год."
10679,29277,2022-10-31,"Взаимодействие России и Китая достигло беспрецедентных высот

Об этом заявил министр иностранных дел РФ Сергей Лавров."
10680,29276,2022-10-31,"Моди поздравил Лулу да Силву с победой на президентских выборах.

Премьер-министр Индии надеется на дальнейшее углубление и расширение двусторонних отношений.

📌 Подробнее: https://tvbrics.com/news/modi-pozdravil-lulu-da-silvu-s-pobedoy-na-prezidentskikh-vyborakh/"
10681,29275,2022-10-31,"В Индии модернизируют старые дома для повышения их сейсмостойкости.

Исследователи предложили использовать новую технологию.

📌 Подробнее: https://tvbrics.com/news/v-indii-moderniziruyut-starye-doma-dlya-povysheniya-ikh-seysmostoykosti/"
10682,29274,2022-10-31,"Си Цзиньпин поздравил Общество российско-китайской дружбы с 65-летием со дня основания.

Председатель КНР надеется, что ассоциация будет способствовать развитию связей между людьми между двумя странами."
10683,29273,2022-10-31,"Владимир Путин поздравил Лулу да Силву с победой на выборах президента Бразилии.

Об этом сообщила пресс-служба Кремля.

В поздравлении президент РФ выразил надежду на дальнейшее развитие российско-бразильского сотрудничества."
10684,29271,2022-10-31,"На выборах президента Бразилии победил Лула да Силва.

Обработано 99% голосов."
10685,29270,2022-10-30,"Дайджест основных новостей стран БРИКС за прошедшую неделю.

📌 Путин выступил с речью в дискуссионном клубе «Валдай»: https://tvbrics.com/news/putin-vystupil-s-rechyu-na-diskussionnom-klube-valday/ 

📌 Новый состав ПК Политбюро ЦК КПК встретился с журналистами: https://tvbrics.com/news/novyy-sostav-pk-politbyuro-tsk-kpk-vstretilsya-s-zhurnalistami/ 

📌 В Бразилии начался второй тур выборов президента.

📌 В Москве обсудили перспективы инновационного сотрудничества стран БРИКС: https://tvbrics.com/news/v-moskve-obsudili-perspektivy-innovatsionnogo-sotrudnichestva-stran-briks/

📌 В рамках конференции «Китай и мир на новом пути» прошла российско-китайская деловая сессия: https://tvbrics.com/news/v-ramkakh-konferentsii-kitay-i-mir-na-novom-puti-proshla-rossiysko-kitayskaya-delovaya-sessiya/

📌 Министр иностранных дел Индии планирует посетить Москву в ноябре: https://tvbrics.com/news/ministr-inostrannykh-del-indii-planiruet-posetit-moskvu-v-noyabre/ 

📌 В Москве пройдет бизнес-форум «Индия встречает мир. Индия-Россия новые горизонты бизнеса»: https://tvbrics.com/news/v-moskve-proydet-biznes-forum-indiya-vstrechaet-mir-indiya-rossiya-novye-gorizonty-biznesa/

📌 Бразильский рынок повышает прогноз экономического роста в 2022 году: https://tvbrics.com/news/brazilskiy-rynok-povyshaet-prognoz-ekonomicheskogo-rosta-v-2022-godu/ 

📌 Российский экспорт в январе-сентябре вырос более чем на 25%: https://tvbrics.com/news/rossiyskiy-eksport-v-yanvare-sentyabre-vyros-bolee-chem-na-25/

📌 ВВП Китая вырос на 3,9% в годовом исчислении в третьем квартале: https://tvbrics.com/news/vvp-kitaya-vyros-na-3-9-v-godovom-ischislenii-v-tretem-kvartale/

📌 Новый рекорд Гиннесса был установлен в Индии во время Дивали: https://tvbrics.com/news/novyy-rekord-ginnessa-byl-ustanovlen-v-indii-vo-vremya-divali/

📌 Больше новостей – на сайте TV BRICS"
10686,29267,2022-10-29,"Доходы бразильских рабочих увеличились за последние девять месяцев.

Это стало возможным благодаря повышению заработной платы и снижению безработицы, показатель которой достиг исторического минимума.

Статистические данные Центрального банка Бразилии подтвердили, что заработная плата для всех рабочих мест (государственных и частных) увеличилась на 8,7%."
10687,29266,2022-10-29,"Индия начнет летные испытания космического корабля «Гаганьян» в феврале 2023 года.

К настоящему времени завершено проектирование обитаемого отсека корабля и началось изготовление этого модуля, которое продлится шесть месяцев."
10688,29265,2022-10-29,"Объем добычи золота в Китае в первые три квартала 2022 года составил 269,987 тонны.

Это на 33,235 тонны или 14,04% больше, чем за аналогичный период прошлого года"
10689,29264,2022-10-29,"СМИ: доля России в индийском импорте нефти достигла 23% в сентябре.

Индия на 85% обеспечивает свои потребности в энергоносителях за счет импорта."
10690,29263,2022-10-28,"Кейптаун выделит землю под жилье в центральном деловом районе

Ожидается, что будет построено около 150 единиц социального жилья."
10691,29262,2022-10-28,"Бразилия согласовала строительство 1,4-километрового моста через реку Уругвай, который свяжет город Порту-Хавьер в штате Риу-Гранди-ду-Сул с аргентинским муниципалитетом Сан-Хавьер.

Инвестиции в строительство составят 211 млн реалов ($40 млн)."
10692,29261,2022-10-28,"Россия поставила Индии системы и оборудование для транспортного пилотируемого корабля «Гаганьян».

Также было доставлено индивидуальное снаряжение - скафандры, кресла и ложементы."
10693,29256,2022-10-28,"Хайнань опубликовал список из 256 видов особо охраняемых растений и животных.

В частности, в перечень попали хайнаньский гиббон и местный вид хойи (ароматный тропический цветок семейства шиповниковых)."
10694,29255,2022-10-28,"В России предложили новый материал для перовскитных солнечных батарей.

Ученые отмечают, что найденные соединения позволят заметно сократить расходы на производство солнечных батарей."
10695,29254,2022-10-28,"В ЮАР социальные выплаты в размере 350 рандов продлены еще на год.

Об этом заявил министр финансов страны Энох Годонгвана.

📌 Подробнее: https://tvbrics.com/news/v-yuar-sotsialnye-vyplaty-v-razmere-350-randov-prodleny-eshche-na-god/"
10696,29253,2022-10-28,"В рамках конференции «Китай и мир на новом пути» прошла российско-китайская деловая сессия

Она была посвящена итогам ХХ съезда КПК и перспективам российско-китайского сотрудничества

Подробнее: https://tvbrics.com/news/v-ramkakh-konferentsii-kitay-i-mir-na-novom-puti-proshla-rossiysko-kitayskaya-delovaya-sessiya/"
10697,29252,2022-10-28,"Эксперты: ожидается, что производство сахара в центрально-южной части Бразилии составит от 36 до 38,5 млн тонн урожая 2023/24 года, который начнется в апреле.

Переработка сахарного тростника увеличится до 590 миллионов тонн при улучшении погодных условий и инвестициях в поля сахарного тростника."
10698,29251,2022-10-28,"Товарооборот провинции КНР Хэйлунцзян с Россией вырос на 41,6%

В денежном эквиваленте показатель достиг значения в 133,6 миллиарда юаней ($18,4 млрд)"
10699,29242,2022-10-28,"Китай открывает новые возможности для российского бизнеса

В Москве пройдет конференция по продвижению особой экономической зоны Китая и ШОС

Подробнее: https://tvbrics.com/news/kitay-otkryvaet-novye-vozmozhnosti-dlya-rossiyskogo-biznesa/"
10700,29241,2022-10-28,"Лавров 8 ноября проведет переговоры в Москве с главой МИД Индии.

Министры обсудят состояние двусторонних отношений."
10701,29238,2022-10-28,"В Москве обсудили перспективы инновационного сотрудничества стран БРИКС

В столице прошла конференция «Научно-технологическое и инновационное сотрудничество стран БРИКС»

📌 Подробнее: https://tvbrics.com/news/v-moskve-obsudili-perspektivy-innovatsionnogo-sotrudnichestva-stran-briks/"
10702,29235,2022-10-27,"Путин во время ответов на вопросы на дискуссионном клубе «Валдай» отметил, что:

• Инфляция в России имеет тенденцию к снижению.

• Безработица в России на уровне 3,8% – меньше чем до пандемии.

• В России высокая устойчивость банковской системы."
10703,29234,2022-10-27,"Путин заявил, что Россия знает возможности ЮАР, уверена в будущем африканского континента и будет развивать отношения со всеми странами на этом континенте."
10704,29233,2022-10-27,"Путин отметил, что Саудовская Аравия сможет вступить в БРИКС, если на то будет согласие всех остальных членов объединения."
10705,29232,2022-10-27,"Путин во время сессии на дискуссионном клубе «Валдай» заявил, что у России и Индии особые отношения.

Он также отметил, что «за Индией огромное будущее. Она может гордиться темпами своего развития»"
10706,29231,2022-10-27,"В России может появиться Ассоциация директоров школ.

Она поспособствует обмену мнениями между директорами и усилит их взаимодействие с Министерством просвещения."
10707,29230,2022-10-27,"Жительница Западного Кейпа побила мировой рекорд Гиннесса, приготовив 249 чашек чая за час.

Один стакан был дисквалифицирован, так как он был недостаточно полным."
10708,29229,2022-10-27,"Бразилия успешно запустила свою первую ракету, полностью изготовленную в стране.

Запуск является частью операции «Санта-Бранка», целью которой является предоставление местным компаниям и исследовательским институтам возможности экспериментов в условиях микрогравитации.

Подробнее: https://tvbrics.com/news/braziliya-zapustila-pervuyu-raketu-polnostyu-izgotovlennuyu-v-strane/"
10709,29228,2022-10-27,"Производство СПГ в России выросло на 11,9 %

Показатель достиг значения в 24,1 миллиона тонн."
10710,29227,2022-10-27,"Китайские законодатели пересмотрят закон о животноводстве.

Правки позволят улучшить мониторинг заболеваний домашнего скота.

📌 Подробнее: https://tvbrics.com/news/kitayskie-zakonodateli-peresmotryat-zakon-o-zhivotnovodstve/"
10711,29226,2022-10-27,"Киштвар станет крупным центром гидроэнергетики в Северной Индии.

Сейчас там идет работа над проектами по выработке более 6 тысяч МВт электроэнергии.

📌 Подробнее: https://tvbrics.com/news/kishtvar-stanet-krupnym-tsentrom-gidroenergetiki-v-severnoy-indii/"
10712,29225,2022-10-27,"Фармацевтическая отрасль России в сентябре произвела лекарственных средств на 4,1% больше по сравнению с августом 2022 года.

Рост производства по отношению к сентябрю предыдущего года составил 11,9%."
10713,29224,2022-10-27,"В ЮАР средняя номинальная заработная плата увеличилась на 2,4%

Показатель достиг значения в 15 063 реалов в сентябре."
10714,29223,2022-10-27,"В московском театре состоялась премьера оперы Джузеппе Верди «Стиффелио».

Репортаж TV BRICS об этом мероприятии был опубликован на ведущем новостном портале Индии ANI: https://www.aninews.in/videos/world/verdis-opera-stiffelio-premieres-at-new-opera-theatre-in-moscow/"
10715,29222,2022-10-27,"Площадь сельскохозяйственных угодий в Бразилии выросла на 226,32%

В прошлом году под сельское хозяйство было задействовано 62 млн га земли.

📌 Подробнее: https://tvbrics.com/news/ploshchad-selskokhozyaystvennykh-ugodiy-v-brazilii-vyrosla-na-226-32/"
10716,29221,2022-10-27,"Россия намерена развивать арктический морской путь

Северный морской путь играет все большую роль в российской экономике

‌📌 Подробнее: https://tvbrics.com/news/rossiya-namerena-razvivat-arkticheskiy-morskoy-put/"
10717,29219,2022-10-27,"В КНР строят новый туристический объект «Голубое кольцо»

Проект протяженностью в 30 км свяжет угодья в единое целое с помощью каналов, мостов и дорог

📌 Подробнее: https://tvbrics.com/news/v-knr-stroyat-novyy-turisticheskiy-obekt-goluboe-koltso/"
10718,29208,2022-10-27,"Прямой рейс между Омском и курортом в Индии Гоа запустят с середины ноября.

До этого авиасообщение по этому направлению было лишь в 2016 году.

Рейс будет выполняться два раза в неделю с 15 ноября по 25 марта."
10719,29207,2022-10-27,"Госдума приняла в первом чтении проект федерального бюджета РФ на 2023 и плановый период 2024-2025 годов.

Доходы бюджета в 2023 году запланированы в сумме 26,1 трлн рублей, в 2024 году — 27,2 трлн рублей, в 2025 году — почти 28 трлн рублей.

Расходы — 29 трлн рублей в 2023 году, 29,4 трлн рублей в 2024 году, 29,2 трлн рублей в 2025 году.

В бюджете заложено выполнение всех социальных обязательств государства."
